ensg	name	loc	tss_loc	strand
ENSMUSG00000036707	Cab39	chr1:85793441-85851576		1
ENSMUSG00000107527	Gm44239	chr6:133379384-133381019		-1
ENSMUSG00000114091	Gm40655	chr13:3825519-3843909		1
ENSMUSG00000033765	Calm4	chr13:3837757-3838673		1
ENSMUSG00000044056	Efcab9	chr11:32522751-32532081		-1
ENSMUSG00000028842	Ago3	chr4:126331704-126429556		-1
ENSMUSG00000101033	Gm18776	chr1:27900419-27901072		-1
ENSMUSG00000104882	Gm43096	chr5:27860018-27860438		-1
ENSMUSG00000101514	Gm5524	chr1:27884046-27902396		1
ENSMUSG00000082109	Rpl19-ps12	chrX:6071222-6071812		1
ENSMUSG00000096333	Gm13871	chr4:73901907-73905953		-1
ENSMUSG00000073295	Nudt11	chrX:6047453-6055110		1
ENSMUSG00000040843	Tiprl	chr1:165212286-165236996		-1
ENSMUSG00000020000	Moxd1	chr10:24223517-24302790		1
ENSMUSG00000108279	Gm44024	chr6:92280918-92281393		-1
ENSMUSG00000028420	Tmem38b	chr4:53826045-53862019		1
ENSMUSG00000086930	Frs3os	chr17:47699971-47701996		-1
ENSMUSG00000091326	Traj54	chr14:54161990-54162043		1
ENSMUSG00000113537	Gm48807	chr12:105864262-105874745		1
ENSMUSG00000097342	Gm26618	chrX:6027056-6092269		-1
ENSMUSG00000086518	Gm14503	chrX:9037157-9038320		-1
ENSMUSG00000095412	Gm5885	chr6:133529189-133532762		1
ENSMUSG00000091119	Ccdc152	chr15:3280070-3303526		-1
ENSMUSG00000026199	Ankzf1	chr1:75192151-75199387		1
ENSMUSG00000103725	Gm7103	chr3:8214332-8216183		1
ENSMUSG00000103921	Gm5841	chr3:8327531-8329707		1
ENSMUSG00000059554	Ccdc28a	chr10:18213676-18234998		-1
ENSMUSG00000076878	Traj53	chr14:54162644-54162709		1
ENSMUSG00000030020	Prickle2	chr6:92370908-92706155		-1
ENSMUSG00000076879	Traj52	chr14:54165316-54165381		1
ENSMUSG00000031433	Rbm41	chrX:139889511-139998595		-1
ENSMUSG00000102612	Gm37845	chr1:34753123-34753477		1
ENSMUSG00000104358	Gm37127	chr1:34823525-34826560		1
ENSMUSG00000083672	Kpna2-ps	chr17:47620771-47622339		-1
ENSMUSG00000108023	Gm44245	chr6:133563937-133564168		-1
ENSMUSG00000023984	Gm20517	chr17:47611589-47683861		1
ENSMUSG00000107765	Gm34224	chr6:133597285-133599305		1
ENSMUSG00000096724	Gm1989	chrX:25359128-25380281		-1
ENSMUSG00000082931	Gm13586	chr2:38622801-38623264		1
ENSMUSG00000076880	Traj51	chr14:54166239-54166281		1
ENSMUSG00000030823	9130019O22Rik	chr7:127382260-127387166		-1
ENSMUSG00000035674	Ndufa3	chr7:3617373-3620327		1
ENSMUSG00000107565	Gm34314	chr6:133617235-133619197		-1
ENSMUSG00000076881	Traj50	chr14:54167590-54167652		1
ENSMUSG00000099913	Gm28551	chr1:53325507-53352667		-1
ENSMUSG00000107681	4930528H21Rik	chr6:4031841-4047585		-1
ENSMUSG00000032633	Flcn	chr11:59791408-59810016		-1
ENSMUSG00000107635	Gm44247	chr6:133706870-133707146		1
ENSMUSG00000024498	Tcerg1	chr18:42511510-42575551		1
ENSMUSG00000113130	Gm47721	chr13:20645757-20647164		1
ENSMUSG00000026097	Ormdl1	chr1:53297095-53310309		1
ENSMUSG00000023266	Frs3	chr17:47689030-47704286		1
ENSMUSG00000100691	2010320M18Rik	chr8:70776815-70777823		1
ENSMUSG00000020272	Stk10	chr11:32533305-32624587		1
ENSMUSG00000102302	Gm38190	chr1:165230371-165235125		-1
ENSMUSG00000082200	Gm12871	chr4:120901223-120901660		1
ENSMUSG00000022814	Umps	chr16:33954782-33967038		-1
ENSMUSG00000032757	Bet1	chr6:4076899-4086972		-1
ENSMUSG00000039824	Myl6b	chr10:128494157-128498685		-1
ENSMUSG00000019864	Rtn4ip1	chr10:43901807-43957201		1
ENSMUSG00000101422	Gm29301	chrY:55151575-55154817		1
ENSMUSG00000076543	Igkv4-74	chr6:69184826-69185397		-1
ENSMUSG00000073468	Sft2d1	chr17:8311102-8396852		1
ENSMUSG00000105989	Igkv13-73-1	chr6:69190083-69190282		1
ENSMUSG00000047215	Rpl9	chr5:65388364-65391444		-1
ENSMUSG00000026096	Osgepl1	chr1:53313624-53326343		1
ENSMUSG00000026420	Il24	chr1:130882074-130887454		-1
ENSMUSG00000078440	Dohh	chr10:81384428-81388352		1
ENSMUSG00000106390	Gm5551	chr5:27860449-27861138		1
ENSMUSG00000006335	Tfpt	chr7:3620324-3629929		-1
ENSMUSG00000104777	Gm4865	chr5:27999998-28001306		-1
ENSMUSG00000086083	Gm15829	chr16:33966239-33967312		1
ENSMUSG00000113716	Gm47518	chr12:69115014-69120347		-1
ENSMUSG00000067679	Obp1b	chrX:78186777-78192292		1
ENSMUSG00000113600	Gm7868	chr12:69123101-69123780		1
ENSMUSG00000099269	Calm5	chr13:3854173-3854761		1
ENSMUSG00000015452	Ager	chr17:34597862-34600936		1
ENSMUSG00000115233	AC158142.1	chr15:19756404-19756819		1
ENSMUSG00000083191	Gm15571	chr12:69141430-69142066		-1
ENSMUSG00000113158	Gm31447	chr12:69129836-69145076		1
ENSMUSG00000078554	Fam229a	chr4:129491190-129491956		1
ENSMUSG00000055994	Nod2	chr8:88647315-88688474		1
ENSMUSG00000097951	Gm7611	chr13:20704383-20705382		-1
ENSMUSG00000093962	Gm11756	chr4:73916728-73920760		-1
ENSMUSG00000023191	P3h3	chr6:124841089-124857752		-1
ENSMUSG00000099663	Gm29201	chr18:12365799-12366229		1
ENSMUSG00000040467	4921522P10Rik	chr8:8661801-8664728		1
ENSMUSG00000081471	Gm14735	chrX:72467302-72470389		1
ENSMUSG00000079444	Gm21981	chr17:47686739-47694455		-1
ENSMUSG00000031343	Gabra3	chrX:72432681-72656848		-1
ENSMUSG00000114657	Gm47764	chr14:7074598-7075170		1
ENSMUSG00000019866	Crybg1	chr10:43950636-44148853		-1
ENSMUSG00000112677	Gm48868	chr10:95116379-95117731		1
ENSMUSG00000009214	Mymk	chr2:27061636-27072179		-1
ENSMUSG00000112481	Gm29684	chr10:95120582-95145825		-1
ENSMUSG00000083714	Fthl17-ps1	chrX:9043727-9044242		1
ENSMUSG00000115830	AC162857.1	chr15:20018466-20018865		-1
ENSMUSG00000112501	Gm33091	chr10:95134290-95136874		-1
ENSMUSG00000031154	Otud5	chrX:7841364-7876626		1
ENSMUSG00000102810	Gm37815	chr15:20239299-20240650		-1
ENSMUSG00000109500	Gm44999	chr7:144109593-144111085		-1
ENSMUSG00000106822	Gm43533	chr6:17717578-17720513		1
ENSMUSG00000115112	AC119573.1	chr15:20283285-20284041		-1
ENSMUSG00000076882	Traj49	chr14:54168686-54168747		1
ENSMUSG00000097700	Gm26738	chr6:17834585-17835185		-1
ENSMUSG00000085745	Gm14372	chr7:144368048-144406933		-1
ENSMUSG00000084137	Gm9085	chrX:20382750-20383821		-1
ENSMUSG00000082855	Gm14537	chrX:20391709-20392501		1
ENSMUSG00000106101	Gm43438	chr3:108451270-108451648		-1
ENSMUSG00000092167	Gm3696	chr14:7083208-7100621		-1
ENSMUSG00000112136	Gm40692	chr10:75034345-75035027		1
ENSMUSG00000103000	Gm37900	chr4:22408291-22412095		1
ENSMUSG00000060090	Rp2	chrX:20364481-20405653		1
ENSMUSG00000108241	Gm44252	chr6:133732049-133732378		-1
ENSMUSG00000106387	Igkv4-73	chr6:69197583-69198116		-1
ENSMUSG00000082933	Gm14811	chrX:98483790-98483906		1
ENSMUSG00000100726	Gm21497	chrY:61646746-61672861		1
ENSMUSG00000057592	Vmn1r48	chr6:90035933-90036841		-1
ENSMUSG00000040410	Fbxl4	chr4:22357543-22434091		1
ENSMUSG00000076883	Traj48	chr14:54169808-54169868		1
ENSMUSG00000081397	Gm14815	chrX:98513900-98514387		-1
ENSMUSG00000019906	Lin7a	chr10:107271686-107421474		1
ENSMUSG00000047394	Odf3b	chr15:89377449-89379282		-1
ENSMUSG00000076545	Igkv4-72	chr6:69226854-69227433		-1
ENSMUSG00000113168	Gm7614	chr13:20748498-20748825		1
ENSMUSG00000068167	Csnka2ip	chr16:64477806-64602408		-1
ENSMUSG00000107950	Gm6375	chr6:133761445-133763062		-1
ENSMUSG00000079519	Gm14743	chrX:78240462-78245921		-1
ENSMUSG00000105216	Traj47	chr14:54171800-54171856		1
ENSMUSG00000109273	Gm45101	chr7:67180100-67180331		1
ENSMUSG00000097346	Gm26619	chr13:97751112-97760965		1
ENSMUSG00000100009	Gm7967	chr1:98589517-98607384		1
ENSMUSG00000102530	Gm37228	chr3:133623684-133634758		-1
ENSMUSG00000044566	Cage1	chr13:38006052-38037069		-1
ENSMUSG00000084809	Gm12631	chr4:88033501-88034998		1
ENSMUSG00000096869	Gm6676	chr14:7116798-7125412		-1
ENSMUSG00000069117	Gm10260	chr13:97760072-97760632		-1
ENSMUSG00000100474	Gm29614	chrY:61734378-61735071		-1
ENSMUSG00000060475	Wtap	chr17:12966796-12992546		-1
ENSMUSG00000105952	Gm40153	chr3:133645808-133663391		-1
ENSMUSG00000114004	Gm48552	chr10:81389005-81391267		1
ENSMUSG00000035686	Thrsp	chr7:97412938-97417730		-1
ENSMUSG00000112682	Gm48874	chr10:95160361-95165660		1
ENSMUSG00000106069	Gm6135	chr3:133789515-133791504		-1
ENSMUSG00000090363	Gm3512	chr14:7153511-7174533		-1
ENSMUSG00000028687	Mutyh	chr4:116807723-116819440		1
ENSMUSG00000113262	Gm48551	chr10:81384466-81391560		1
ENSMUSG00000036570	Fxyd1	chr7:31051678-31057199		-1
ENSMUSG00000113594	Gm4052	chr13:72350221-72350671		1
ENSMUSG00000114070	Gm47727	chr13:20827836-20828316		1
ENSMUSG00000104645	Gm30484	chr3:133815919-133818518		-1
ENSMUSG00000021322	Aoah	chr13:20794113-21036617		1
ENSMUSG00000113172	Gm47836	chr13:72367326-72371647		-1
ENSMUSG00000094989	Rpl9-ps4	chr13:72454762-72455340		-1
ENSMUSG00000024011	Pi16	chr17:29318877-29329413		1
ENSMUSG00000095015	Gm16434	chr14:7185927-7194540		-1
ENSMUSG00000114911	Gm17878	chr13:56318325-56320334		-1
ENSMUSG00000005917	Otx1	chr11:21994764-22002897		-1
ENSMUSG00000091680	Klhdc7b	chr15:89384917-89388867		1
ENSMUSG00000074885	Gm10782	chr13:56362900-56368857		1
ENSMUSG00000034116	Vav1	chr17:57279100-57328031		1
ENSMUSG00000110477	Gm3045	chr13:56426594-56433753		1
ENSMUSG00000078938	Syce3	chr15:89390174-89410503		-1
ENSMUSG00000094570	Gm20931	chrY:55213720-55239871		1
ENSMUSG00000044365	Cxxc4	chr3:134236484-134262161		1
ENSMUSG00000102463	1700003N22Rik	chr3:8462228-8463035		-1
ENSMUSG00000014529	Tmbim7	chr5:3651181-3680325		1
ENSMUSG00000078365	Mos	chr4:3870657-3872105		-1
ENSMUSG00000027950	Chrnb2	chr3:89746195-89764632		-1
ENSMUSG00000106799	Gm20756	chr6:25931426-25977227		1
ENSMUSG00000075327	Zbtb2	chr10:4367075-4388108		-1
ENSMUSG00000021428	Riok1	chr13:38036995-38061433		1
ENSMUSG00000101838	Gm18800	chr1:53326206-53342186		-1
ENSMUSG00000107127	Gm6719	chr6:25976747-25977081		-1
ENSMUSG00000109664	Gm9520	chr8:82160623-82165639		1
ENSMUSG00000085124	Gm12766	chr7:34438137-34520885		1
ENSMUSG00000058159	T2	chr17:8372396-8422728		1
ENSMUSG00000103396	Gm38305	chr3:71465229-71465669		-1
ENSMUSG00000018347	Zkscan6	chr11:65807175-65829239		1
ENSMUSG00000081863	Gm12780	chr7:34495421-34496065		-1
ENSMUSG00000104695	Gm30023	chr3:94453169-94454057		1
ENSMUSG00000021282	Eif5	chr12:111538016-111546752		1
ENSMUSG00000115086	AC159093.1	chr15:20329490-20329869		1
ENSMUSG00000060376	Bckdha	chr7:25629946-25658981		-1
ENSMUSG00000041729	Coro2b	chr9:62419492-62537044		-1
ENSMUSG00000086336	Gm12979	chr4:129491969-129509746		-1
ENSMUSG00000097426	Gm8941	chr1:151136507-151137780		1
ENSMUSG00000115203	AC159093.2	chr15:20423361-20423657		1
ENSMUSG00000104556	Gm43192	chr3:134160365-134191976		1
ENSMUSG00000105523	Gm43193	chr3:134180911-134181351		1
ENSMUSG00000106139	Gm30648	chr3:134199948-134213238		1
ENSMUSG00000030048	Gkn3	chr6:87383256-87388935		-1
ENSMUSG00000035696	Rnf38	chr4:44126210-44233789		-1
ENSMUSG00000097911	Gm26691	chr3:133830668-134240641		-1
ENSMUSG00000068957	4930589L23Rik	chr3:79568192-79572580		1
ENSMUSG00000114988	AC164302.1	chr16:85148829-85155274		1
ENSMUSG00000115122	AC124561.1	chr15:20449119-20979940		1
ENSMUSG00000080050	Gm14864	chrX:9046087-9047173		-1
ENSMUSG00000080952	Gm5379	chrX:9049287-9050112		-1
ENSMUSG00000115518	CT010505.3	chr16:84972214-84979451		1
ENSMUSG00000072249	Fthl17f	chrX:9063015-9063861		1
ENSMUSG00000034892	Rps29	chr12:69157722-69159186		-1
ENSMUSG00000114621	AC154687.1	chr14:68044428-68051330		-1
ENSMUSG00000103296	Gm38234	chr15:21180157-21180577		1
ENSMUSG00000027500	Stmn2	chr3:8509360-8561606		1
ENSMUSG00000113375	Gm47838	chr13:72467977-72471803		1
ENSMUSG00000047565	Acot10	chr15:20665214-20666750		-1
ENSMUSG00000115469	CT010505.2	chr16:85080111-85083392		1
ENSMUSG00000045867	Cradd	chr10:95174746-95324133		-1
ENSMUSG00000114466	Gm19216	chr14:68113933-68115145		1
ENSMUSG00000081959	Gm16480	chrX:9066035-9066866		-1
ENSMUSG00000115631	AC121898.1	chr15:21049389-21049676		1
ENSMUSG00000022054	Nefm	chr14:68082590-68124846		-1
ENSMUSG00000115108	CT010505.1	chr16:85021622-85022017		1
ENSMUSG00000083123	Fthl17-ps2	chrX:9080044-9080571		1
ENSMUSG00000115155	AC124561.2	chr15:20584781-20586753		1
ENSMUSG00000060699	Vmn1r35	chr6:66678070-66685906		-1
ENSMUSG00000040452	Cdh12	chr15:20449265-21589533		1
ENSMUSG00000045797	4930402K13Rik	chrX:9104562-9106342		1
ENSMUSG00000022892	App	chr16:84949685-85173766		-1
ENSMUSG00000103564	Gm35067	chr3:79582588-79583234		1
ENSMUSG00000109759	1700011L03Rik	chr8:46946795-46948799		-1
ENSMUSG00000110521	Olfr856-ps1	chr9:19657057-19658647		-1
ENSMUSG00000039523	Cep104	chr4:153975194-154008732		1
ENSMUSG00000087021	Fthl17-ps3	chrX:9123467-9123979		1
ENSMUSG00000083985	Gm12468	chr4:53877925-53878328		1
ENSMUSG00000044629	Cnrip1	chr11:17051586-17079371		1
ENSMUSG00000047344	Lancl3	chrX:9199902-9268085		1
ENSMUSG00000091147	4921509A06Rik	chr9:78629374-78630128		-1
ENSMUSG00000021215	Net1	chr13:3882018-3918220		-1
ENSMUSG00000102095	C730036E19Rik	chr1:151138034-151142345		1
ENSMUSG00000046186	Cd109	chr9:78615546-78716253		1
ENSMUSG00000098130	Gm17797	chr6:92561777-92562773		1
ENSMUSG00000115339	AC142245.1	chr15:50897639-50946307		1
ENSMUSG00000115654	AC123858.1	chr15:51231640-51395610		-1
ENSMUSG00000060181	Slc35e3	chr10:117733679-117746365		-1
ENSMUSG00000006611	Hfe	chr13:23702034-23710854		-1
ENSMUSG00000059479	B3gnt8	chr7:25626654-25635100		1
ENSMUSG00000092588	Gm20534	chr6:90056626-90056797		1
ENSMUSG00000092450	Vmn1r-ps31	chr6:90056409-90056646		-1
ENSMUSG00000053134	Supt7l	chr5:31514564-31527807		-1
ENSMUSG00000024298	Zfp871	chr17:32771236-32788287		-1
ENSMUSG00000022055	Nefl	chr14:68083863-68089095		1
ENSMUSG00000112593	Gm48882	chr10:95318247-95324358		1
ENSMUSG00000112744	Gm48880	chr10:95312870-95314853		-1
ENSMUSG00000113858	Gm4057	chr13:72472202-72472569		-1
ENSMUSG00000072731	Gm3715	chr14:7223692-7229138		-1
ENSMUSG00000079694	Gm14862	chrX:9250928-9256899		-1
ENSMUSG00000083752	Gm12014	chr11:17017852-17022080		1
ENSMUSG00000075512	Gm1587	chr14:77793945-77798968		-1
ENSMUSG00000112670	Gm18042	chr10:58555267-58556056		1
ENSMUSG00000038010	Ccdc138	chr10:58497948-58576244		1
ENSMUSG00000020120	Plek	chr11:16971206-17052381		-1
ENSMUSG00000115257	AC125074.1	chr14:77780974-77794221		1
ENSMUSG00000026601	Axdnd1	chr1:156323509-156421159		-1
ENSMUSG00000030235	Slco1c1	chr6:141524368-141570177		1
ENSMUSG00000110610	Gm7769	chr9:19690619-19691551		1
ENSMUSG00000110644	Gm7390	chr9:4977959-4979174		1
ENSMUSG00000006269	Atp6v1b1	chr6:83742990-83758855		1
ENSMUSG00000085196	Gm14963	chr19:6268795-6276605		-1
ENSMUSG00000114212	Gm47985	chr1:151182537-151184243		1
ENSMUSG00000003282	Plag1	chr4:3900996-3938423		-1
ENSMUSG00000114241	Gm30108	chr14:20794239-20796560		1
ENSMUSG00000094678	Olfr857	chr9:19709433-19714930		1
ENSMUSG00000021704	Mtx3	chr13:92844760-92858230		1
ENSMUSG00000104950	4833413G10Rik	chr5:3629777-3631722		-1
ENSMUSG00000000884	Gnb1l	chr16:18498768-18566679		1
ENSMUSG00000105130	Gm43825	chr5:3624630-3625363		-1
ENSMUSG00000008307	1700109H08Rik	chr5:3571566-3584356		1
ENSMUSG00000116461	AC137513.1	chr15:89416405-89429696		-1
ENSMUSG00000024772	Ehd1	chr19:6276725-6300096		1
ENSMUSG00000115513	AC139130.1	chr15:51548351-51548970		-1
ENSMUSG00000115563	AC102139.1	chr15:51601772-51629635		-1
ENSMUSG00000086216	Gm13610	chr2:32232782-32236382		-1
ENSMUSG00000016624	Phf21b	chr15:84785381-84856049		-1
ENSMUSG00000046753	Ccdc66	chr14:27481090-27508460		-1
ENSMUSG00000002332	Dhrs1	chr14:55739020-55745690		-1
ENSMUSG00000078937	Cpt1b	chr15:89416405-89425863		-1
ENSMUSG00000035847	Ids	chrX:70343069-70365084		-1
ENSMUSG00000091847	Gm2855	chr14:41370175-41372374		-1
ENSMUSG00000091131	Gm7945	chr14:41381628-41386379		-1
ENSMUSG00000101372	Gm19028	chr1:27989910-27991782		1
ENSMUSG00000114943	Gm8947	chr1:151192376-151194054		1
ENSMUSG00000053678	Defb40	chr8:18974940-18978256		-1
ENSMUSG00000049791	Fzd4	chr7:89404355-89413134		1
ENSMUSG00000046262	C87977	chr4:144206775-144213318		-1
ENSMUSG00000083206	Gm11338	chr13:23728548-23730106		1
ENSMUSG00000103241	Gm38089	chr1:28569918-28571431		1
ENSMUSG00000095123	Gm21781	chr10:4391587-4396424		1
ENSMUSG00000031833	Mast3	chr8:70778117-70805054		-1
ENSMUSG00000086240	Gm7846	chr1:28580499-28580772		-1
ENSMUSG00000053695	Defb37	chr8:18986233-18991055		-1
ENSMUSG00000032066	Bco2	chr9:50533087-50555181		-1
ENSMUSG00000032423	Syncrip	chr9:88447009-88482574		-1
ENSMUSG00000073293	Nudt10	chrX:6168696-6173015		-1
ENSMUSG00000112996	Gm48064	chr12:23018708-23018812		-1
ENSMUSG00000048411	Gm597	chr1:28776117-28780252		-1
ENSMUSG00000040302	Rbm48	chr5:3583978-3596585		-1
ENSMUSG00000021822	Plau	chr14:20836660-20843385		1
ENSMUSG00000026254	Eif4e2	chr1:87213914-87240488		1
ENSMUSG00000033538	Casp4	chr9:5308828-5336783		1
ENSMUSG00000113751	Gm9293	chr12:23090769-23093393		-1
ENSMUSG00000005575	Ube2m	chr7:13035120-13038275		-1
ENSMUSG00000081374	Gm15011	chrX:139892934-139894413		1
ENSMUSG00000103086	Gm38121	chrY:24127690-24128385		1
ENSMUSG00000113835	Gm19554	chr12:105899841-105902150		1
ENSMUSG00000103327	Gm36047	chrY:24188717-24213221		-1
ENSMUSG00000104500	Gm36345	chrY:24273508-24276742		-1
ENSMUSG00000039217	Il18	chr9:50554827-50581840		1
ENSMUSG00000050192	Eif5a2	chr3:28781276-28798846		1
ENSMUSG00000029868	Trpv6	chr6:41620624-41636405		-1
ENSMUSG00000022617	Chkb	chr15:89426360-89429908		-1
ENSMUSG00000022582	Ly6g	chr15:75155240-75159126		1
ENSMUSG00000042178	Armc5	chr7:128237342-128245100		1
ENSMUSG00000078193	Gm2000	chr1:156366040-156366484		1
ENSMUSG00000052566	Hook2	chr8:84990603-85003349		1
ENSMUSG00000005907	Pex1	chr5:3596066-3637232		1
ENSMUSG00000026602	Nphs2	chr1:156310727-156328035		1
ENSMUSG00000047945	Marcksl1	chr4:129513581-129515985		1
ENSMUSG00000043468	Adam30	chr3:98160630-98164169		1
ENSMUSG00000103815	Gm19194	chr3:71672518-71677123		1
ENSMUSG00000106486	Gm9771	chr3:98189966-98191102		-1
ENSMUSG00000098189	Gm8604	chr3:71859185-71860149		1
ENSMUSG00000040412	5330417C22Rik	chr3:108455694-108536536		-1
ENSMUSG00000027876	Reg4	chr3:98222156-98236748		1
ENSMUSG00000103465	Gm37617	chr3:71894835-71894993		1
ENSMUSG00000103279	Gm3351	chr3:72050098-72050602		-1
ENSMUSG00000103859	Gm37603	chr3:72180737-72180955		1
ENSMUSG00000103078	Gm37901	chr3:72603835-72604348		-1
ENSMUSG00000104716	Gm30652	chr5:5567328-5567757		1
ENSMUSG00000096977	Gm10827	chr10:18235053-18246019		1
ENSMUSG00000114694	Gm47995	chr1:151198448-151199350		1
ENSMUSG00000030046	Bmp10	chr6:87428994-87437677		1
ENSMUSG00000032065	Tex12	chr9:50556819-50561325		-1
ENSMUSG00000022556	Hsf1	chr15:76477422-76501913		1
ENSMUSG00000040651	Fam208a	chr14:27428834-27483555		1
ENSMUSG00000020576	Nbas	chr12:13269133-13583811		1
ENSMUSG00000024750	Zfand5	chr19:21272278-21282289		1
ENSMUSG00000001930	Vwf	chr6:125546774-125686679		1
ENSMUSG00000062944	9130023H24Rik	chr7:128234458-128238031		-1
ENSMUSG00000086867	Gm4577	chr17:35703896-35708244		1
ENSMUSG00000035629	Rubcn	chr16:32821703-32877766		-1
ENSMUSG00000093812	Gm5627	chr9:102739648-102756685		1
ENSMUSG00000003534	Ddr1	chr17:35681567-35704621		-1
ENSMUSG00000098047	Gm18822	chr3:8615275-8616504		-1
ENSMUSG00000044807	Zfp354c	chr11:50811086-50827724		-1
ENSMUSG00000023279	Bmp15	chrX:6314107-6320721		-1
ENSMUSG00000047766	Lrrc49	chr9:60568859-60688158		-1
ENSMUSG00000114582	3110040M04Rik	chr1:151204121-151205065		1
ENSMUSG00000111654	Gm47077	chr9:50528767-50533752		1
ENSMUSG00000073234	Gm8773	chr5:5573799-5576203		1
ENSMUSG00000103236	Gm37157	chrY:24306236-24309585		1
ENSMUSG00000036181	Hist1h1c	chr13:23738808-23740367		1
ENSMUSG00000086567	Gm2830	chr13:54499705-54500089		-1
ENSMUSG00000053790	Defb38	chr8:19023407-19026566		-1
ENSMUSG00000114591	Gm47996	chr1:151210131-151211072		1
ENSMUSG00000104102	Gm32496	chr3:8628051-8632454		1
ENSMUSG00000109311	AI314278	chr7:89426306-89441928		1
ENSMUSG00000097896	Gm26800	chr16:57280890-57281496		1
ENSMUSG00000112105	Rps7-ps2	chr12:3521922-3523268		-1
ENSMUSG00000022753	Tmem30c	chr16:57266139-57292865		-1
ENSMUSG00000103280	Gm37277	chr1:4905751-4906861		-1
ENSMUSG00000113174	Gm9292	chr12:23112535-23115584		-1
ENSMUSG00000021115	Vrk1	chr12:106010228-106077426		1
ENSMUSG00000037130	H2-M10.6	chr17:36812171-36815564		1
ENSMUSG00000086965	Rtl10	chr16:18498901-18501658		1
ENSMUSG00000085687	Gm16153	chr10:4409033-4423369		1
ENSMUSG00000030406	Gipr	chr7:19156061-19166127		-1
ENSMUSG00000019763	Rmnd1	chr10:4401915-4432388		-1
ENSMUSG00000109793	Gm10043	chr8:22958207-22958441		-1
ENSMUSG00000033855	Ston1	chr17:88597684-88662586		1
ENSMUSG00000028629	Exo5	chr4:120921196-120925017		-1
ENSMUSG00000040459	Arglu1	chr8:8665075-8690521		-1
ENSMUSG00000074364	Ehd2	chr7:15946958-15967567		-1
ENSMUSG00000038650	Rnh1	chr7:141160326-141172857		-1
ENSMUSG00000115421	AC093022.2	chr14:46671702-46681301		1
ENSMUSG00000115923	AC112943.2	chr16:16349203-16359011		1
ENSMUSG00000115015	AC093022.1	chr14:46645817-46673775		-1
ENSMUSG00000112220	Gm36208	chr10:122792055-122792483		-1
ENSMUSG00000023150	Ivns1abp	chr1:151344477-151364422		1
ENSMUSG00000022789	Dnm1l	chr16:16312230-16358959		-1
ENSMUSG00000034613	Ppm1h	chr10:122678762-122945795		1
ENSMUSG00000076633	Ighv5-2	chr12:113578504-113578990		-1
ENSMUSG00000115690	AC093043.3	chr14:46743215-46746399		-1
ENSMUSG00000069310	Hist1h3c	chr13:23744973-23745602		-1
ENSMUSG00000050035	Fhl4	chr10:85096287-85102495		-1
ENSMUSG00000042535	Gtpbp1	chr15:79690845-79721479		1
ENSMUSG00000024457	Trim26	chr17:36837134-36859398		1
ENSMUSG00000080842	Gm15400	chr3:123761327-123761927		1
ENSMUSG00000107591	Gm6794	chr6:66711691-66712147		1
ENSMUSG00000115482	Vmn1r36	chr6:66715257-66719168		-1
ENSMUSG00000113128	Gm47813	chr13:3899209-3900248		-1
ENSMUSG00000081939	Gm15399	chr3:123984097-123985104		-1
ENSMUSG00000058446	Znrf2	chr6:54816916-54893500		1
ENSMUSG00000090474	Gm9372	chr3:124292076-124292505		1
ENSMUSG00000086938	4930481A15Rik	chr19:5406740-5422847		1
ENSMUSG00000104531	Gm43731	chr3:124246237-124318984		1
