ensg	name	tss_loc	strand	ivd cardio CM	ivd cardio ESC	ivd cardio MES	ivd exendo ctrl	ivd exendo prdm14kd	ivd mneu ESCD0	ivd mneu MND4	ivd ra ctrl	ivd ra D4
ENSMUSG00000025935	Tram1	chr1:13589910-13589910	-1	3008.0	1433.0	4447.0	2402.0	2662.0	3043.0	1177.0	2120.5	4540.5
ENSMUSG00000076435	Acsf2	chr11:94601871-94601871	-1	2006.0	1700.0	319.0	1098.0	476.0	105.0	311.0	632.0	611.5
ENSMUSG00000026043	Col3a1	chr1:45311538-45311538	1	8335.0	1.0	71.0	2.0	30.0	133.5	261.5	874.5	6301.5
ENSMUSG00000026434	Nucks1	chr1:131910534-131910534	1	8684.0	11357.0	12525.0	11947.0	11655.0	8102.0	7451.0	14214.5	8906.0
ENSMUSG00000026463	Atp2b4	chr1:133801041-133801041	-1	4294.0	93.0	70.0	335.0	270.0	157.0	283.5	220.0	212.0
ENSMUSG00000041649	Klf8	chrX:153237466-153237466	1	150.0	896.0	381.0	725.0	723.0	142.5	142.5	1160.0	994.5
ENSMUSG00000063362	Alg11	chr8:22060721-22060721	1	707.0	712.0	1023.0	853.0	856.0	1010.0	990.5	716.5	595.5
ENSMUSG00000057113	Npm1	chr11:33163206-33163206	-1	107864.0	107864.0	107864.0	69896.0	69896.0	107864.0	63349.5	107864.0	49387.0
ENSMUSG00000038079	Tmem237	chr1:59120094-59120094	-1	357.0	380.0	329.0	270.0	204.0	700.0	476.0	345.0	183.5
ENSMUSG00000017969	Ptgis	chr2:167240604-167240604	-1	527.0	349.0	160.0	112.0	119.0	1055.0	41.5	172.0	295.5
ENSMUSG00000040667	Nup88	chr11:70969959-70969959	-1	3046.0	5203.0	2268.0	3784.0	3645.0	3857.0	3267.5	3799.0	3220.5
ENSMUSG00000036372	Tmem258	chr19:10204014-10204014	1	1195.0	1331.0	1588.0	805.0	788.0	4109.5	2342.0	1089.0	855.5
ENSMUSG00000042670	Immp1l	chr2:105904638-105904638	1	1062.0	858.0	1085.0	499.0	504.0	2288.5	1229.0	689.0	676.0
ENSMUSG00000068250	Amn1	chr6:149188712-149188712	-1	300.0	142.0	194.0	133.0	120.0	173.5	547.5	82.5	143.0
ENSMUSG00000086825	Gm15675	chr1:130437191-130437191	-1	172.0	373.0	120.0	608.0	624.0	209.0	196.0	510.0	341.5
ENSMUSG00000037029	Zfp146	chr7:30169727-30169727	-1	2022.0	888.0	1534.0	650.0	682.0	1157.5	1603.0	559.5	841.5
ENSMUSG00000026203	Dnajb2	chr1:75236406-75236406	1	722.0	94.0	223.0	237.0	220.0	121.0	561.0	75.5	301.0
ENSMUSG00000028884	Rpa2	chr4:132768335-132768335	1	641.0	2545.0	3618.0	3949.0	3098.0	2647.5	696.0	3592.0	886.5
ENSMUSG00000026031	Cflar	chr1:58711508-58711508	1	864.0	266.0	659.0	464.0	421.0	194.0	374.5	179.0	579.0
ENSMUSG00000027433	Xrn2	chr2:147012996-147012996	1	2856.0	6515.0	6102.0	5205.0	5064.0	4133.0	3907.0	4304.5	4435.5
ENSMUSG00000074212	Dnajb14	chr3:137867675-137867675	1	1682.0	399.0	1038.0	376.0	488.0	2238.5	716.5	229.5	432.0
ENSMUSG00000017639	Rab11fip4	chr11:79591212-79591212	1	99.0	1356.0	1704.0	1373.0	1143.0	1273.0	2701.0	762.5	635.0
ENSMUSG00000011751	Sptbn4	chr7:27394506-27394506	-1	46.0	937.0	75.0	1178.0	1139.0	392.0	126.0	657.5	56.0
ENSMUSG00000020525	Ppm1d	chr11:85311244-85311244	1	453.0	565.0	1027.0	576.0	579.0	1185.0	614.5	771.5	1291.0
ENSMUSG00000044786	Zfp36	chr7:28379255-28379255	-1	1122.0	189.0	289.0	184.0	222.0	71.0	10.5	594.5	1116.5
ENSMUSG00000038155	Gstp2	chr19:4042236-4042236	-1	18.0	725.0	27.0	2214.0	2370.0	1920.0	0.5	804.0	41.0
ENSMUSG00000027331	Knstrn	chr2:118814003-118814003	1	1890.0	1452.0	1317.0	1542.0	1436.0	2337.0	1101.5	709.0	1091.5
ENSMUSG00000073481	Marc2	chr1:184845881-184845881	-1	756.0	491.0	338.0	702.0	974.0	334.5	411.0	729.5	2096.0
ENSMUSG00000043998	Mgat2	chr12:69184157-69184157	1	505.0	737.0	1548.0	823.0	731.0	1183.0	773.5	1190.0	1526.0
ENSMUSG00000079481	Nhsl2	chrX:101849385-101849385	1	2620.0	51.0	126.0	144.0	95.0	119.0	103.0	25.0	883.5
ENSMUSG00000040339	Fam102b	chr3:109027273-109027273	-1	1118.0	85.0	299.0	118.0	142.0	104.5	501.0	73.5	534.5
ENSMUSG00000040712	Camta2	chr11:70686389-70686389	-1	567.0	180.0	203.0	239.0	171.0	213.0	351.0	109.0	379.5
ENSMUSG00000035199	Arl6ip5	chr6:97210689-97210689	1	1843.0	821.0	464.0	676.0	538.0	725.5	2964.0	741.5	1283.0
ENSMUSG00000034761	Map4k5	chr12:69893009-69893009	-1	2880.0	682.0	1437.0	1044.0	1105.0	856.0	584.0	967.5	2641.0
ENSMUSG00000026842	Abl1	chr2:31688376-31688376	1	5766.0	2172.0	2553.0	2134.0	1890.0	2533.5	3574.5	1811.0	4437.0
ENSMUSG00000026527	Rgs7	chr1:175492500-175492500	-1	62.0	15.0	62.0	14.0	14.0	38.0	750.5	14.5	87.5
ENSMUSG00000008859	Rala	chr13:17944239-17944239	-1	1531.0	1316.0	1291.0	1400.0	1284.0	1635.5	4031.5	993.5	1693.0
ENSMUSG00000046010	Zfp830	chr11:82764345-82764345	1	461.0	522.0	504.0	535.0	369.0	362.0	240.0	327.5	226.5
ENSMUSG00000024446	Rpp21	chr17:36257856-36257856	-1	120.0	216.0	184.0	144.0	129.0	946.0	676.5	301.0	151.5
ENSMUSG00000048096	Lmod1	chr1:135324807-135324807	1	904.0	16.0	7.0	23.0	42.0	34.0	13.0	13.0	690.5
ENSMUSG00000027810	Eif2a	chr3:58525821-58525821	1	3553.0	5281.0	4649.0	3476.0	3308.0	8635.5	3092.0	4227.5	2358.5
ENSMUSG00000028789	Azin2	chr4:128962420-128962420	-1	147.0	433.0	213.0	589.0	387.0	277.5	148.0	403.0	375.5
ENSMUSG00000021577	Sdha	chr13:74350280-74350280	-1	7077.0	10701.0	9898.0	6207.0	6276.0	6218.5	4369.5	7219.5	6562.0
ENSMUSG00000021198	Unc79	chr12:102948859-102948859	1	7.0	10.0	25.0	24.0	20.0	49.0	662.5	20.5	26.5
ENSMUSG00000034780	B3galt1	chr2:67565871-67565871	1	333.0	336.0	321.0	152.0	108.0	415.5	685.0	156.5	500.5
ENSMUSG00000031217	Efnb1	chrX:99136130-99136130	1	1483.0	55.0	380.0	110.0	119.0	986.5	402.5	83.5	1313.5
ENSMUSG00000104329	RP23-464I9.2	chr3:155775828-155775828	-1	79.0	345.0	83.0	748.0	835.0	400.0	429.5	1061.0	2547.5
ENSMUSG00000029034	Cpsf3l	chr4:155869546-155869546	1	859.0	2579.0	2295.0	2665.0	2555.0	2673.5	1420.0	2363.5	1458.5
ENSMUSG00000022443	Myh9	chr15:77842175-77842175	-1	5254.0	7263.0	2336.0	18764.0	24999.0	6865.0	602.5	11658.0	35415.0
ENSMUSG00000097451	Rian	chr12:109603940-109603940	1	21697.0	3408.0	3644.0	9782.0	15626.0	19885.5	32572.0	3134.5	18074.0
ENSMUSG00000021235	Coq6	chr12:84361657-84361657	1	360.0	747.0	520.0	270.0	247.0	548.0	467.0	583.5	353.0
ENSMUSG00000030020	Prickle2	chr6:92567366-92567366	-1	380.0	83.0	62.0	96.0	64.0	96.5	142.0	67.0	687.5
ENSMUSG00000031934	Panx1	chr9:15045478-15045478	-1	123.0	137.0	566.0	131.0	161.0	455.0	2177.0	125.0	379.0
ENSMUSG00000038690	Atp5j2	chr5:145192062-145192062	-1	3019.0	3529.0	3673.0	3020.0	2574.0	6166.5	5311.0	3379.5	3027.0
ENSMUSG00000090115	Usp49	chr17:47630690-47630690	1	568.0	1014.0	515.0	785.0	571.0	358.5	1844.0	712.5	799.5
ENSMUSG00000025374	Nabp2	chr10:128409728-128409728	-1	1001.0	600.0	1810.0	368.0	564.0	2574.5	2244.5	657.0	619.5
ENSMUSG00000028668	Tceb3	chr4:136021763-136021763	-1	1896.0	1405.0	1157.0	1693.0	1373.0	1102.0	1343.0	1723.0	2071.0
ENSMUSG00000026853	Crat	chr2:30415771-30415771	-1	720.0	129.0	318.0	169.0	181.0	266.0	480.0	156.0	527.5
ENSMUSG00000028677	Rnf220	chr4:117497052-117497052	-1	1817.0	4063.0	3400.0	2600.0	2398.0	3491.0	3330.0	4031.0	2385.0
ENSMUSG00000052783	Grk4	chr5:34660379-34660379	1	94.0	199.0	100.0	459.0	575.0	171.5	262.0	274.5	194.0
ENSMUSG00000039936	Pik3cd	chr4:149698698-149698698	-1	263.0	241.0	103.0	119.0	112.0	168.0	1358.0	187.0	64.5
ENSMUSG00000063919	Srrm4	chr5:116467860-116467860	-1	13.0	26.0	59.0	27.0	20.0	161.0	2048.0	40.5	61.0
ENSMUSG00000027715	Ccna2	chr3:36572150-36572150	-1	7093.0	6161.0	8211.0	7093.0	6814.0	7574.0	3067.0	6576.0	4636.5
ENSMUSG00000038213	Tapbpl	chr6:125231860-125231860	-1	42.0	96.0	233.0	67.0	75.0	2858.0	323.0	197.5	73.0
ENSMUSG00000015733	Capza2	chr6:17636234-17636234	1	4463.0	3850.0	5556.0	2811.0	2665.0	5236.5	6265.5	4381.5	3943.5
ENSMUSG00000026970	Rbms1	chr2:60963192-60963192	-1	4759.0	1252.0	3072.0	812.0	1212.0	1006.5	2742.0	768.5	5826.5
ENSMUSG00000063882	Uqcrh	chr4:116075031-116075031	-1	7283.0	3260.0	5019.0	1494.0	1552.0	5322.0	4569.5	1201.5	1765.5
ENSMUSG00000035530	Eif1	chr11:100319885-100319885	1	8550.0	10558.0	9913.0	8701.0	7724.0	7916.5	8086.0	11667.0	7672.5
ENSMUSG00000024742	Fen1	chr19:10204169-10204169	-1	382.0	1899.0	3352.0	2196.0	1880.0	3276.5	926.5	2772.5	1416.0
ENSMUSG00000029569	Tmem168	chr6:13608100-13608100	-1	985.0	407.0	1032.0	413.0	490.0	800.0	588.0	704.5	773.5
ENSMUSG00000016946	Kctd5	chr17:24073485-24073485	-1	1222.0	1980.0	2617.0	1734.0	1751.0	1675.5	1670.0	2099.0	1750.0
ENSMUSG00000103975	RP24-325N3.1	chr1:131932970-131932970	-1	3.0	2.0	4.0	2.0	2.0	484.5	424.5	1.0	1.5
ENSMUSG00000003184	Irf3	chr7:44997648-44997648	1	155.0	446.0	462.0	356.0	444.0	468.0	256.0	349.5	315.0
ENSMUSG00000062352	Itgb1bp1	chr12:21247323-21247323	-1	406.0	296.0	394.0	253.0	266.0	621.0	528.5	318.5	337.0
ENSMUSG00000032077	Bud13	chr9:46288247-46288247	1	496.0	836.0	708.0	756.0	784.0	784.0	361.0	1084.5	466.5
ENSMUSG00000020694	Tlk2	chr11:105178807-105178807	1	2741.0	2731.0	1709.0	3850.0	3930.0	1965.5	2088.5	2885.0	2944.5
ENSMUSG00000053898	Ech1	chr7:28825217-28825217	1	1840.0	1918.0	454.0	1717.0	1383.0	1578.0	1078.0	1080.0	601.5
ENSMUSG00000036315	Znrd1	chr17:36958482-36958482	-1	364.0	1095.0	1063.0	894.0	714.0	1918.5	627.5	1191.0	295.5
ENSMUSG00000024431	Nr3c1	chr18:39490674-39490674	-1	1068.0	437.0	784.0	676.0	874.0	566.0	98.0	578.0	901.0
ENSMUSG00000002748	Baz1b	chr5:135187264-135187264	1	5359.0	5233.0	4340.0	5195.0	4865.0	2862.0	4308.0	4477.5	5656.5
ENSMUSG00000030316	Tamm41	chr6:115037876-115037876	-1	135.0	715.0	722.0	567.0	422.0	796.5	333.0	817.0	270.5
ENSMUSG00000029735	Tpk1	chr6:43666278-43666278	-1	595.0	729.0	635.0	541.0	515.0	611.5	313.5	530.0	473.5
ENSMUSG00000063889	Crem	chr18:3327591-3327591	-1	526.0	556.0	538.0	501.0	481.0	579.5	545.0	465.5	502.0
ENSMUSG00000022558	Mroh1	chr15:76380261-76380261	1	3755.0	2098.0	582.0	2017.0	1872.0	920.5	1020.5	1301.5	4271.5
ENSMUSG00000007613	Tgfbr1	chr4:47353222-47353222	1	8299.0	736.0	2449.0	674.0	757.0	1049.0	7205.0	1334.5	2635.0
ENSMUSG00000092349	BC033916	chr17:33905135-33905135	1	10.0	333.0	54.0	450.0	505.0	2435.0	74.0	247.5	45.0
ENSMUSG00000028698	Pik3r3	chr4:116221618-116221618	1	113.0	208.0	539.0	160.0	209.0	448.0	5260.0	211.5	1460.5
ENSMUSG00000027552	E2f5	chr3:14578641-14578641	1	605.0	537.0	1068.0	435.0	407.0	1002.0	967.5	714.5	580.0
ENSMUSG00000042557	Sin3a	chr9:57072040-57072040	1	3174.0	5019.0	3363.0	5865.0	6092.0	3225.5	1274.0	6883.0	3470.5
ENSMUSG00000030330	Ing4	chr6:125039760-125039760	1	1554.0	866.0	1382.0	1030.0	860.0	1907.0	2301.5	321.0	694.0
ENSMUSG00000058446	Znrf2	chr6:54816916-54816916	1	797.0	1383.0	1774.0	824.0	843.0	1149.5	490.5	1457.0	786.5
ENSMUSG00000045679	Pqlc3	chr12:17000032-17000032	-1	88.0	162.0	199.0	520.0	508.0	560.5	27.5	209.5	353.5
ENSMUSG00000026254	Eif4e2	chr1:87213914-87213914	1	1669.0	3558.0	2598.0	3650.0	3425.0	3342.0	3352.0	3996.0	3102.0
ENSMUSG00000022620	Arsa	chr15:89477425-89477425	-1	1743.0	723.0	948.0	417.0	410.0	128.5	66.0	136.5	496.5
ENSMUSG00000026965	Anapc2	chr2:25272478-25272478	1	3470.0	2439.0	2792.0	1667.0	1883.0	1620.0	3040.5	1724.0	3124.0
ENSMUSG00000030967	Zranb1	chr7:132931142-132931142	1	2296.0	3079.0	1852.0	2494.0	2613.0	2714.0	3406.0	3610.0	2686.5
ENSMUSG00000044033	Ccdc141	chr2:77170635-77170635	-1	10585.0	273.0	51.0	160.0	178.0	122.0	76.0	368.0	79.0
ENSMUSG00000068394	Cep152	chr2:125625113-125625113	-1	118.0	413.0	184.0	711.0	671.0	236.5	83.0	655.0	299.0
ENSMUSG00000039477	Tnrc18	chr5:142788523-142788523	-1	2805.0	1292.0	535.0	579.0	1027.0	837.0	2031.0	188.5	1796.5
ENSMUSG00000000881	Dlg3	chrX:100767722-100767722	1	2267.0	695.0	889.0	1020.0	817.0	727.5	1363.5	325.5	658.5
ENSMUSG00000068749	Psma5	chr3:108256926-108256926	1	4070.0	4211.0	7022.0	3177.0	3188.0	8432.0	4026.0	3876.0	3061.5
ENSMUSG00000002017	Fam98a	chr17:75551946-75551946	-1	335.0	847.0	1748.0	1013.0	913.0	1747.0	806.0	1578.0	953.0
ENSMUSG00000042988	Notum	chr11:120660606-120660606	-1	21.0	429.0	42.0	235.0	196.0	11.5	0.5	558.5	108.0
ENSMUSG00000020315	Sptbn1	chr11:30268169-30268169	-1	18051.0	5315.0	5055.0	9771.0	10268.0	4111.0	6959.0	7576.0	19682.0
ENSMUSG00000049871	Nlrc3	chr16:3976545-3976545	-1	33.0	59.0	195.0	58.0	54.0	1380.0	111.5	51.5	25.5
ENSMUSG00000028822	Tmem50a	chr4:134915024-134915024	-1	2920.0	1291.0	1558.0	907.0	819.0	1066.5	1592.5	873.5	839.5
ENSMUSG00000078784	1810022K09Rik	chr3:14611285-14611285	-1	896.0	1644.0	1971.0	1630.0	1589.0	5958.0	3127.5	1990.0	1389.0
ENSMUSG00000024247	Pkdcc	chr17:83215292-83215292	1	1472.0	47.0	577.0	16.0	17.0	806.5	437.0	12.0	2232.0
ENSMUSG00000041959	S100a10	chr3:93555080-93555080	1	592.0	1157.0	6426.0	1753.0	2282.0	831.0	3216.5	1347.5	1523.0
ENSMUSG00000086841	2410006H16Rik	chr11:62602877-62602877	1	3299.0	2306.0	749.0	1451.0	1080.0	1079.5	218.5	1030.0	364.5
ENSMUSG00000094081	Gm20826	chrY:7638489-7638489	-1	65.0	266.0	112.0	666.0	843.0	235.0	160.0	308.0	166.0
ENSMUSG00000029190	D5Ertd579e	chr5:36613739-36613739	-1	1263.0	1224.0	1308.0	1402.0	1377.0	1407.5	2324.0	683.5	985.5
ENSMUSG00000028480	Glipr2	chr4:43957401-43957401	1	1333.0	2989.0	774.0	719.0	1119.0	2668.0	4173.5	778.0	4437.0
ENSMUSG00000020521	Rnft1	chr11:86484657-86484657	1	453.0	442.0	744.0	380.0	435.0	1438.5	288.0	412.5	579.5
ENSMUSG00000070828	Zscan4f	chr7:11397915-11397915	1	37.0	927.0	24.0	395.0	1366.0	108.5	7.5	494.5	593.0
ENSMUSG00000028179	Cth	chr3:157925077-157925077	-1	99.0	9025.0	1835.0	1994.0	2067.0	1878.0	63.5	1185.0	179.5
ENSMUSG00000097956	Gm26951	chr6:128313997-128313997	-1	9355.0	16983.0	12543.0	11369.0	10246.0	18255.0	10853.5	16365.0	9065.0
ENSMUSG00000017765	Slc12a4	chr8:105966044-105966044	-1	1268.0	1885.0	479.0	2261.0	2958.0	492.0	50.0	861.5	3969.5
ENSMUSG00000012535	Tnpo3	chr6:29609887-29609887	-1	5141.0	10911.0	9331.0	10034.0	9128.0	8249.0	4340.5	7169.0	5509.0
ENSMUSG00000035437	Rabgap1	chr2:37443279-37443279	1	4160.0	2120.0	1224.0	1653.0	1630.0	1230.5	2793.0	1496.5	2819.0
ENSMUSG00000029705	Cux1	chr5:136360018-136360018	-1	3743.0	689.0	1001.0	941.0	1112.0	1028.5	3526.0	519.5	1776.5
ENSMUSG00000049516	Spty2d1	chr7:47008411-47008411	-1	1064.0	345.0	657.0	345.0	391.0	246.5	138.0	827.0	1144.5
ENSMUSG00000022893	Adamts1	chr16:85803113-85803113	-1	4112.0	21.0	137.0	9.0	39.0	55.0	95.0	137.0	1471.0
ENSMUSG00000032845	Alpk2	chr18:65393887-65393887	-1	3915.0	131.0	231.0	94.0	76.0	2108.5	258.0	233.0	66.5
ENSMUSG00000078952	Lincenc1	chr13:97434970-97434970	1	62.0	10560.0	249.0	6498.0	7095.0	1309.5	26.5	4150.5	973.5
ENSMUSG00000044167	Foxo1	chr3:52268336-52268336	1	755.0	774.0	858.0	763.0	940.0	743.5	173.5	1017.0	1194.5
ENSMUSG00000024298	Zfp871	chr17:32788287-32788287	-1	2383.0	530.0	1127.0	1127.0	989.0	285.0	356.0	702.0	769.0
ENSMUSG00000028700	Pomgnt1	chr4:116123840-116123840	1	1462.0	1027.0	995.0	496.0	555.0	935.0	1253.0	583.5	738.0
ENSMUSG00000003437	Paf1	chr7:28392951-28392951	1	915.0	1362.0	1098.0	1468.0	1526.0	1419.5	1167.5	2112.0	1880.0
ENSMUSG00000047751	Utf1	chr7:139943789-139943789	1	20.0	3940.0	494.0	3102.0	3356.0	5981.5	0.5	8625.5	399.0
ENSMUSG00000063450	Syne2	chr12:75818134-75818134	1	1870.0	520.0	130.0	715.0	699.0	321.5	1283.0	840.0	712.0
ENSMUSG00000026587	Astn1	chr1:158362273-158362273	1	51.0	20.0	117.0	14.0	14.0	160.5	3282.0	29.5	60.0
ENSMUSG00000024868	Dkk1	chr19:30549665-30549665	-1	1162.0	24.0	1185.0	4.0	32.0	40.5	2.5	28.0	193.5
ENSMUSG00000030180	Kdm5a	chr6:120364124-120364124	1	6403.0	2681.0	2748.0	3878.0	3894.0	4910.5	2479.5	3220.5	4600.5
ENSMUSG00000038718	Pbx3	chr2:34372038-34372038	-1	2759.0	547.0	2244.0	492.0	501.0	2127.5	7466.5	318.5	804.5
ENSMUSG00000031584	Gsr	chr8:33652523-33652523	1	435.0	2459.0	2333.0	2012.0	2003.0	2709.5	516.0	2383.5	986.5
ENSMUSG00000046982	Tshz1	chr18:84086404-84086404	-1	410.0	22.0	101.0	38.0	42.0	129.0	11060.5	51.0	1235.0
ENSMUSG00000057110	Cntrl	chr2:35160248-35160248	1	1175.0	1333.0	236.0	2486.0	1872.0	526.5	564.5	742.5	740.0
ENSMUSG00000045193	Cirbp	chr10:80165985-80165985	1	589.0	1232.0	295.0	1351.0	757.0	993.0	2302.5	1555.5	985.5
ENSMUSG00000039985	Fam60a	chr6:148946467-148946467	-1	4065.0	9580.0	7211.0	6761.0	7283.0	7839.0	4161.5	8324.0	3802.0
ENSMUSG00000046311	Zfp62	chr11:49203292-49203292	1	1057.0	876.0	1025.0	1543.0	1275.0	1295.5	1768.5	422.5	651.5
ENSMUSG00000004815	Dgkq	chr5:108660811-108660811	-1	226.0	538.0	215.0	540.0	482.0	186.0	302.0	196.0	447.0
ENSMUSG00000069539	Scyl2	chr10:89686285-89686285	-1	1224.0	1111.0	1937.0	1112.0	1247.0	1051.0	1618.5	1017.0	1961.0
ENSMUSG00000026564	Dusp27	chr1:166127922-166127922	-1	1007.0	901.0	33.0	1923.0	2180.0	102.5	5.0	1031.5	111.5
ENSMUSG00000017774	Myo1c	chr11:75650504-75650504	1	2521.0	3369.0	960.0	3064.0	3914.0	1211.5	132.5	3103.0	4997.5
ENSMUSG00000035960	Apex1	chr14:50924968-50924968	1	1560.0	1944.0	4601.0	3134.0	3155.0	8536.5	3812.5	3428.5	1396.0
ENSMUSG00000043183	Simc1	chr13:54503779-54503779	1	173.0	362.0	1224.0	927.0	747.0	446.0	305.5	300.5	277.0
ENSMUSG00000071302	2610044O15Rik8	chr8:129234046-129234046	-1	643.0	997.0	582.0	1640.0	1494.0	1243.5	732.0	793.0	506.0
ENSMUSG00000027259	Adal	chr2:121140498-121140498	1	126.0	554.0	572.0	565.0	482.0	531.0	434.5	413.0	211.5
ENSMUSG00000087166	L1td1	chr4:98726734-98726734	1	50.0	14517.0	5305.0	15577.0	23568.0	11118.0	4.5	13967.0	1645.0
ENSMUSG00000031442	Mcf2l	chr8:12873806-12873806	1	318.0	419.0	52.0	286.0	258.0	210.5	2712.5	206.5	58.0
ENSMUSG00000022016	Akap11	chr14:78536808-78536808	-1	2558.0	2437.0	1242.0	4286.0	4348.0	1293.5	5148.5	4384.0	3242.0
ENSMUSG00000028772	Zcchc17	chr4:130359943-130359943	-1	199.0	527.0	808.0	538.0	628.0	1195.5	1405.0	713.0	480.0
ENSMUSG00000037098	Rab11fip3	chr17:26021860-26021860	-1	1098.0	766.0	811.0	541.0	527.0	708.5	1614.0	507.0	1150.5
ENSMUSG00000033705	Stard9	chr2:120629126-120629126	1	501.0	335.0	74.0	568.0	416.0	143.0	268.0	180.0	184.5
ENSMUSG00000028773	Fabp3	chr4:130308595-130308595	1	1636.0	6329.0	591.0	7712.0	7820.0	520.0	276.0	3633.0	10035.0
ENSMUSG00000051159	Cited1	chrX:102252181-102252181	-1	52.0	12.0	258.0	16.0	14.0	49.0	44.0	15.0	2316.5
ENSMUSG00000039782	Cpeb2	chr5:43233956-43233956	1	2413.0	471.0	566.0	397.0	493.0	327.5	1333.0	692.5	1202.5
ENSMUSG00000024862	Klc2	chr19:5118297-5118297	-1	497.0	813.0	631.0	650.0	569.0	800.0	2072.0	763.0	759.5
ENSMUSG00000027163	Commd9	chr2:101886247-101886247	1	274.0	306.0	530.0	288.0	270.0	1168.0	1270.5	453.5	410.0
ENSMUSG00000042747	Krtcap2	chr3:89245966-89245966	1	1041.0	781.0	1374.0	444.0	693.0	2837.5	1517.5	723.5	939.5
ENSMUSG00000063663	Brwd3	chrX:108834348-108834348	-1	3785.0	1438.0	2255.0	3065.0	3008.0	1205.0	975.0	1414.0	2585.5
ENSMUSG00000027472	Pdrg1	chr2:153015427-153015427	-1	787.0	358.0	776.0	795.0	804.0	754.0	1074.0	762.0	698.0
ENSMUSG00000003436	Dll3	chr7:28302238-28302238	-1	7.0	38.0	1438.0	35.0	27.0	270.5	728.5	49.0	11.0
ENSMUSG00000029911	Ssbp1	chr6:40471352-40471352	1	611.0	2097.0	1906.0	1957.0	1861.0	3312.5	805.5	2142.0	891.5
ENSMUSG00000030663	1110004F10Rik	chr7:116093301-116093301	1	1839.0	2166.0	3661.0	1598.0	1593.0	5227.0	5416.5	2376.5	2405.5
ENSMUSG00000020492	Ska2	chr11:87109234-87109234	1	3979.0	1287.0	991.0	978.0	857.0	1626.0	1801.0	668.0	969.0
ENSMUSG00000020363	Gfpt2	chr11:49794178-49794178	1	785.0	3703.0	1033.0	3357.0	2630.0	475.0	53.0	2489.5	262.0
ENSMUSG00000004455	Ppp1cc	chr5:122158278-122158278	1	7336.0	7925.0	12240.0	8973.0	8541.0	9364.0	9373.0	10548.0	7133.5
ENSMUSG00000029863	Casp2	chr6:42264985-42264985	1	998.0	532.0	754.0	535.0	407.0	720.5	1133.0	726.5	585.5
ENSMUSG00000033009	Ogfod1	chr8:94037198-94037198	1	520.0	807.0	734.0	1203.0	1055.0	420.5	151.0	505.5	454.5
ENSMUSG00000009863	Sdhb	chr4:140961203-140961203	1	2670.0	4399.0	3849.0	3906.0	3106.0	5655.0	6220.5	3321.0	1662.5
ENSMUSG00000007207	Stx1a	chr5:135023482-135023482	1	86.0	66.0	47.0	157.0	200.0	102.5	1168.0	124.5	154.5
ENSMUSG00000049323	Smcr8	chr11:60777524-60777524	1	1243.0	1487.0	2315.0	2102.0	2363.0	1188.5	900.5	1469.5	2188.0
ENSMUSG00000022472	Desi1	chr15:82016153-82016153	-1	1077.0	806.0	1930.0	540.0	570.0	1490.0	1764.0	787.5	1038.0
ENSMUSG00000023004	Tuba1b	chr15:98934565-98934565	-1	69735.0	69735.0	107864.0	69735.0	107864.0	74858.0	41852.0	69735.0	41852.0
ENSMUSG00000041506	Rrp9	chr9:106475963-106475963	1	268.0	3328.0	2979.0	2980.0	3159.0	3174.5	466.5	4511.0	1079.0
ENSMUSG00000026596	Abl2	chr1:156558786-156558786	1	2030.0	2738.0	2531.0	2429.0	2258.0	1616.0	893.5	2828.5	2656.0
ENSMUSG00000003154	Foxj2	chr6:122819914-122819914	1	785.0	112.0	396.0	116.0	142.0	69.0	175.0	172.0	667.5
ENSMUSG00000027808	Serp1	chr3:58525873-58525873	-1	2562.0	1260.0	4094.0	1552.0	1363.0	3487.0	3453.0	3390.0	4225.0
ENSMUSG00000032633	Flcn	chr11:59810016-59810016	-1	1021.0	1724.0	1979.0	1473.0	1479.0	1498.0	467.5	1691.0	1919.5
ENSMUSG00000046756	Mrps7	chr11:115603925-115603925	1	739.0	1562.0	2310.0	1731.0	1640.0	2240.0	1255.5	1795.0	1047.0
ENSMUSG00000036862	Dchs1	chr7:105787654-105787654	-1	1719.0	8.0	371.0	8.0	9.0	249.5	4548.5	27.0	898.0
ENSMUSG00000025503	Taldo1	chr7:141392199-141392199	1	1228.0	5616.0	4522.0	3151.0	2936.0	3813.5	3792.0	4846.5	3058.0
ENSMUSG00000031433	Rbm41	chrX:139998557-139998557	-1	698.0	735.0	660.0	681.0	647.0	477.0	447.0	589.0	604.5
ENSMUSG00000024048	Myl12a	chr17:71002554-71002554	-1	7723.0	4707.0	7622.0	3883.0	4448.0	11037.5	5151.0	7193.0	13751.0
ENSMUSG00000022471	Xrcc6	chr15:81987835-81987835	1	945.0	1896.0	1948.0	2163.0	1922.0	3115.5	417.0	1429.0	768.0
ENSMUSG00000027133	Nop10	chr2:112261926-112261926	1	957.0	1968.0	2604.0	1905.0	1719.0	7359.5	1853.5	1665.5	726.5
ENSMUSG00000042079	Hnrnpf	chr6:117900324-117900324	1	14514.0	31187.0	31187.0	31187.0	26421.0	22603.5	10990.0	35457.0	16983.0
ENSMUSG00000004151	Etv1	chr12:38779380-38779380	1	1900.0	938.0	1541.0	669.0	715.0	1656.5	933.0	840.5	438.5
